TimeOnPage,PagesViewed,ProductsViewed,AddedToCart,TrafficSource,Purchase
396,17,12,0,Email,0
1498,19,11,0,Referral,0
1053,3,3,0,Social,0
1391,12,6,0,Email,0
109,14,12,0,Referral,0
849,11,7,0,Referral,0
266,13,11,0,Social,0
1327,5,2,0,Social,0
873,14,2,0,Email,0
1038,1,8,0,Referral,0
407,5,8,0,Social,0
1638,5,11,0,Organic,0
931,6,1,0,Email,0
262,10,5,0,Email,0
988,13,2,0,Social,0
95,15,7,1,Organic,0
1198,8,1,0,Organic,0
1378,12,10,0,Referral,0
290,15,5,0,Email,0
1695,3,3,0,Email,1
107,17,7,0,Email,0
40,8,9,0,Social,0
1614,14,14,1,Organic,0
772,2,13,1,Referral,0
1255,18,9,0,Referral,0
1304,14,7,0,Referral,0
571,19,4,0,Organic,0
59,16,2,0,Organic,0
258,4,8,0,Referral,1
254,19,9,0,Referral,1
913,18,6,0,Social,0
1403,5,7,0,Email,0
120,16,3,0,Organic,0
607,15,2,0,Email,0
366,10,9,0,Referral,0
510,19,8,0,Referral,0
529,17,4,1,Email,0
1473,17,12,1,Referral,0
842,16,5,0,Email,0
1012,1,14,0,Referral,0
93,15,2,0,Referral,1
1044,15,0,1,Email,0
1464,8,13,1,Referral,0
189,13,8,0,Social,0
1062,15,10,0,Referral,0
577,11,1,0,Organic,0
306,8,5,0,Email,0
285,19,11,0,Social,0
953,6,3,0,Referral,0
1066,7,1,1,Social,0
1308,14,4,1,Organic,0
1388,7,3,0,Referral,0
68,18,6,1,Referral,0
1029,19,5,0,Social,1
233,4,6,0,Email,0
956,17,4,0,Email,0
63,14,9,0,Email,1
582,3,14,0,Email,0
715,9,5,0,Social,1
601,8,2,0,Organic,0
943,14,14,0,Email,0
652,16,4,0,Social,0
1543,14,12,0,Organic,0
1667,11,12,0,Social,0
1571,6,6,0,Email,0
1657,7,6,1,Email,0
1229,6,4,0,Organic,0
1179,17,10,1,Organic,0
183,17,11,0,Referral,0
881,10,11,0,Social,0
36,18,9,0,Referral,0
642,1,9,0,Referral,0
1277,17,11,0,Email,1
196,13,0,0,Email,0
853,18,5,1,Social,0
1517,8,6,1,Social,0
408,15,0,0,Organic,0
995,11,9,0,Organic,0
1432,13,2,0,Referral,0
79,16,12,0,Organic,0
170,1,2,0,Referral,0
672,15,1,0,Organic,0
1387,3,5,0,Referral,0
1299,5,5,0,Organic,0
571,18,3,0,Email,0
886,14,5,1,Social,0
556,10,13,0,Social,0
897,1,9,0,Email,0
1446,5,10,0,Social,1
1036,3,9,0,Email,0
886,18,10,0,Organic,0
259,14,0,0,Organic,1
1529,1,0,0,Referral,0
130,17,9,0,Social,0
283,4,0,0,Social,0
236,8,13,0,Referral,0
1343,2,5,0,Referral,0
971,4,7,0,Email,0
317,7,8,0,Social,0
1533,14,8,0,Organic,0
698,11,13,1,Referral,0
1709,17,8,0,Referral,0
22,4,5,0,Referral,0
1461,5,4,0,Organic,0
1641,13,11,0,Social,0
95,12,5,0,Social,0
1173,16,5,0,Email,0
974,4,8,0,Social,0
385,5,13,0,Organic,0
1553,8,0,0,Social,1
596,7,14,0,Social,0
471,2,4,0,Organic,0
1337,11,2,0,Email,1
715,13,7,0,Referral,0
1738,12,10,1,Referral,0
1719,1,2,0,Referral,0
956,16,10,0,Organic,0
689,14,5,0,Email,0
746,3,1,0,Organic,0
1750,12,0,0,Social,0
1035,17,10,1,Organic,0
980,15,4,0,Organic,0
1418,7,13,0,Organic,0
1661,18,8,0,Organic,1
1336,15,13,0,Email,0
724,7,12,0,Email,1
1471,7,2,0,Organic,0
1586,6,4,1,Organic,0
328,7,8,0,Referral,0
1146,4,13,0,Referral,1
1138,15,5,1,Referral,0
1172,14,6,0,Email,0
365,6,2,0,Social,1
1705,6,2,0,Referral,0
1554,18,10,0,Referral,0
883,2,5,0,Organic,0
290,19,10,0,Social,0
834,2,8,0,Email,0
117,5,4,0,Organic,0
45,2,6,0,Organic,0
1299,1,12,0,Social,0
1382,1,8,0,Referral,0
281,17,12,0,Email,0
1029,2,9,1,Referral,0
1175,3,6,0,Organic,0
1692,14,0,0,Referral,0
811,16,0,0,Referral,0
681,14,9,0,Referral,0
1585,13,10,1,Social,0
1535,15,7,0,Organic,0
1188,12,5,0,Organic,0
1118,1,13,0,Referral,0
288,1,5,0,Email,0
1706,15,14,1,Referral,0
241,11,8,0,Email,0
1604,15,4,0,Social,0
510,16,7,1,Referral,0
1046,15,13,0,Social,0
809,12,4,1,Organic,0
34,11,11,0,Email,0
912,12,5,0,Referral,0
592,12,11,1,Referral,0
590,8,11,0,Social,0
655,2,0,0,Email,0
675,7,9,0,Referral,0
586,15,12,0,Organic,0
560,17,2,0,Email,0
230,2,7,1,Organic,0
770,3,12,0,Social,1
1582,11,7,1,Referral,0
647,5,13,0,Social,0
58,16,12,0,Organic,0
1420,7,8,0,Organic,0
331,3,12,0,Organic,0
1694,15,11,1,Organic,0
1194,17,8,0,Referral,0
744,12,10,0,Email,0
398,10,0,1,Organic,0
1395,14,14,0,Social,0
1705,1,10,0,Email,0
1450,2,13,0,Email,0
1288,8,0,0,Social,0
242,5,13,0,Referral,0
720,13,14,0,Organic,0
935,7,9,0,Referral,0
1285,7,6,0,Social,0
872,4,9,0,Social,0
1095,18,13,1,Email,1
1592,8,13,0,Referral,0
830,16,9,0,Organic,0
1388,15,3,0,Email,0
853,18,4,0,Organic,1
230,10,11,1,Referral,0
1148,18,6,0,Organic,0
934,6,1,0,Email,0
470,17,8,1,Social,0
1099,17,8,0,Referral,0
490,2,4,0,Organic,1
829,3,12,0,Email,0
1047,15,6,0,Social,0
1655,7,8,0,Email,0
104,5,13,0,Social,0
617,18,6,0,Email,0
1290,6,7,0,Organic,0
1692,5,14,1,Referral,0
1522,1,11,0,Social,0
1265,14,4,1,Email,0
587,6,13,1,Referral,0
842,4,2,0,Social,0
852,1,9,0,Referral,1
1620,9,5,0,Organic,0
516,15,5,0,Organic,0
1630,4,12,0,Organic,0
102,4,8,0,Email,0
1106,10,0,0,Organic,0
993,16,10,0,Organic,0
119,7,5,0,Social,0
1223,6,8,0,Referral,0
264,12,8,1,Email,0
1158,17,0,0,Organic,0
240,14,5,1,Social,0
1688,10,1,0,Organic,0
1356,18,7,0,Organic,1
385,10,5,1,Email,0
1370,5,11,0,Email,0
106,17,6,1,Referral,0
258,12,6,0,Organic,0
232,6,3,0,Organic,0
1695,5,14,0,Social,0
1592,19,2,0,Social,0
853,14,14,0,Organic,1
724,16,3,0,Referral,0
1745,7,11,0,Email,0
1057,19,14,1,Email,0
1365,14,10,0,Organic,1
597,13,13,0,Social,0
1715,16,7,1,Referral,0
966,6,3,0,Email,0
543,4,12,1,Social,0
1384,15,10,0,Social,0
911,11,10,0,Social,0
1173,15,10,0,Social,0
1265,15,0,0,Email,0
1492,10,4,0,Email,0
468,11,7,0,Social,0
1151,9,14,0,Organic,0
486,9,1,0,Social,0
928,18,13,0,Organic,0
1345,18,2,0,Social,0
366,8,8,0,Social,0
1428,1,7,0,Email,0
899,14,5,1,Email,0
528,9,12,0,Email,0
871,4,5,1,Email,0
1646,2,3,0,Organic,0
315,8,5,1,Organic,0
1494,8,8,0,Social,0
640,5,10,1,Email,0
980,18,2,0,Email,1
1786,9,8,0,Email,0
1562,7,8,0,Organic,0
635,11,9,0,Email,0
342,14,11,0,Referral,0
398,12,6,0,Organic,1
140,1,6,0,Email,0
1024,10,5,0,Referral,0
353,16,7,0,Email,0
1466,10,9,0,Email,0
30,12,3,1,Organic,0
1795,1,8,0,Email,0
423,18,3,0,Email,0
1641,17,4,0,Email,1
1063,5,2,0,Social,0
684,7,7,0,Social,0
486,10,14,0,Referral,0
1033,7,3,0,Organic,0
1571,12,4,0,Referral,0
511,4,6,0,Organic,1
328,5,0,0,Email,0
991,10,3,0,Referral,0
1255,17,9,1,Social,0
528,16,4,0,Social,0
1330,6,11,0,Organic,1
468,16,9,0,Organic,0
1739,7,13,1,Email,1
1428,7,14,1,Referral,0
1003,18,4,0,Organic,0
1416,3,8,0,Referral,0
287,11,3,0,Referral,0
354,5,8,0,Email,0
379,16,8,0,Social,0
1659,18,0,0,Email,0
787,5,9,0,Organic,0
558,1,5,0,Referral,0
1364,17,11,0,Social,0
1027,17,7,0,Organic,0
856,13,14,0,Organic,1
1239,5,3,1,Email,0
1180,12,5,0,Email,0
822,12,10,0,Organic,0
52,2,11,0,Organic,0
30,15,3,1,Email,0
22,19,4,0,Email,0
1266,1,13,0,Organic,0
87,11,8,0,Organic,0
1461,5,3,0,Referral,0
567,4,11,0,Organic,0
172,12,10,0,Referral,0
1542,6,7,0,Referral,0
807,1,8,1,Email,0
1444,9,10,0,Email,0
466,14,6,0,Referral,0
1715,1,2,0,Organic,0
73,1,11,0,Organic,0
1237,1,8,1,Organic,0
1007,8,14,0,Organic,0
1747,17,6,0,Organic,0
1508,8,9,0,Referral,0
1633,8,3,0,Referral,0
1005,8,6,0,Referral,0
554,19,9,0,Social,0
1728,3,0,0,Email,0
1271,3,14,0,Organic,0
1580,6,2,1,Referral,0
169,16,13,0,Social,0
1426,6,2,0,Referral,0
1551,5,12,0,Social,1
209,17,14,0,Organic,1
1108,18,10,1,Referral,0
522,8,0,0,Referral,0
1748,19,9,1,Email,0
1425,5,11,0,Social,0
1136,8,11,0,Referral,1
1056,15,1,0,Social,0
481,10,7,0,Email,1
973,5,8,1,Organic,0
1496,3,8,0,Referral,0
597,16,13,0,Referral,0
463,16,11,0,Organic,0
1276,18,2,0,Social,0
1399,11,13,0,Referral,0
955,8,6,1,Referral,0
723,3,11,0,Email,0
741,2,9,0,Social,0
606,13,5,0,Organic,0
1350,2,8,0,Referral,0
1427,17,9,0,Social,0
1241,6,5,0,Referral,0
530,14,4,1,Referral,0
149,2,9,0,Organic,0
764,14,9,1,Social,0
206,9,8,0,Email,0
503,3,14,0,Organic,0
208,16,7,0,Social,0
124,5,5,0,Referral,0
525,1,13,0,Social,0
256,3,8,0,Email,0
1300,5,12,0,Organic,0
707,5,8,0,Social,0
376,6,10,0,Organic,0
1664,3,8,0,Referral,0
920,8,10,1,Social,1
180,9,14,1,Organic,0
1338,7,0,0,Organic,0
1439,6,1,0,Referral,0
43,5,12,1,Social,0
1244,12,11,0,Organic,0
798,15,3,0,Social,0
250,8,11,1,Referral,0
254,15,1,0,Social,0
1304,13,10,0,Social,0
440,3,7,0,Email,0
920,10,8,1,Organic,0
116,13,11,1,Email,0
829,5,3,1,Email,0
1263,18,14,1,Email,0
490,17,2,0,Email,0
1054,9,0,0,Email,0
902,4,6,0,Organic,0
392,11,11,0,Referral,0
518,14,3,0,Referral,0
1193,6,4,0,Referral,0
185,12,8,0,Referral,0
1026,15,8,0,Social,1
882,17,0,0,Email,0
1735,13,13,0,Organic,0
1518,4,3,0,Organic,0
570,3,13,0,Referral,1
517,10,12,0,Email,0
451,5,7,1,Email,0
1173,12,14,0,Social,0
1494,9,8,0,Email,0
1224,13,4,0,Organic,0
1357,2,7,0,Organic,0
653,8,1,1,Email,0
865,18,1,0,Email,0
890,6,1,1,Organic,0
1083,4,6,1,Email,1
497,1,8,0,Social,0
923,2,9,0,Organic,0
635,8,0,1,Organic,0
752,1,13,0,Referral,0
197,17,11,0,Email,0
124,6,14,1,Social,0
1138,13,14,1,Social,0
1152,6,9,0,Organic,0
1403,9,1,0,Email,0
852,2,2,0,Referral,0
834,8,11,0,Social,0
409,10,5,0,Email,0
75,2,0,0,Referral,0
1583,9,4,1,Referral,1
1540,4,3,0,Organic,0
882,2,0,0,Social,0
1327,6,4,0,Email,0
596,17,2,0,Email,1
1247,19,4,0,Organic,0
664,1,10,0,Social,0
1275,14,2,0,Referral,0
1548,1,11,0,Email,0
105,11,11,0,Referral,0
950,2,12,0,Referral,0
189,19,5,0,Social,0
1676,7,2,1,Organic,0
1752,1,1,0,Organic,0
349,1,13,0,Social,0
1385,4,0,0,Email,0
1613,14,2,0,Email,0
76,12,14,0,Organic,0
832,7,0,0,Organic,1
716,12,10,0,Referral,0
1313,9,6,0,Social,0
1200,15,5,0,Social,0
197,15,7,0,Referral,0
596,3,3,0,Email,0
915,16,6,0,Organic,1
1087,3,7,0,Email,1
1228,12,14,0,Social,0
116,12,0,0,Email,0
1251,14,3,0,Referral,0
61,13,1,0,Referral,0
740,9,12,1,Email,0
897,16,4,0,Social,0
607,13,2,0,Referral,0
1212,8,2,0,Social,0
1043,17,9,0,Referral,0
981,17,8,0,Email,0
593,16,3,0,Referral,0
1027,1,8,0,Email,0
248,9,14,0,Referral,1
943,16,10,0,Organic,0
1655,7,1,0,Organic,0
700,11,3,0,Social,0
1403,12,13,0,Email,0
1264,12,10,0,Social,0
140,16,1,0,Email,0
373,16,8,0,Organic,0
511,12,14,0,Referral,0
1362,8,14,0,Social,0
941,1,10,0,Referral,1
924,4,14,0,Organic,0
1477,19,5,0,Referral,0
108,8,9,0,Referral,0
1728,5,0,0,Referral,0
558,8,9,0,Social,0
668,1,6,0,Organic,0
1300,8,8,0,Social,0
1657,7,2,0,Organic,0
1722,12,5,0,Referral,1
287,7,12,0,Organic,0
1439,19,8,0,Email,0
1563,1,3,0,Social,0
1445,8,11,0,Referral,0
1685,17,6,0,Organic,1
482,4,11,0,Email,0
1325,10,12,0,Email,0
1792,11,4,0,Referral,0
127,2,10,0,Organic,0
1588,19,7,0,Referral,0
1798,2,5,0,Social,0
591,16,5,0,Referral,0
213,1,5,1,Referral,0
1646,13,1,1,Social,0
310,18,3,0,Referral,0
811,7,1,0,Email,0
1096,13,8,0,Organic,0
1243,12,12,0,Social,1
421,8,7,1,Email,0
1668,16,3,0,Email,0
777,16,8,0,Organic,0
59,6,7,0,Social,0
401,12,12,1,Referral,0
80,6,0,0,Social,0
1570,15,2,0,Referral,0
1366,7,7,1,Organic,0
241,15,2,0,Referral,0
1442,14,3,0,Social,0
1698,12,6,0,Organic,0
1015,13,9,0,Organic,0
958,13,1,0,Social,0
526,9,8,0,Organic,0
1748,9,4,1,Referral,0
860,3,11,0,Referral,0
309,16,0,0,Organic,0
1183,7,11,0,Social,0
1184,8,5,0,Organic,0
1654,2,14,1,Social,0
803,8,0,0,Referral,0
366,4,0,0,Email,0
218,1,5,0,Organic,0
419,2,9,0,Organic,0
73,16,6,1,Organic,0
1767,3,1,0,Email,0
570,4,14,0,Referral,0
217,9,3,0,Email,0
1723,19,0,0,Email,1
1049,16,7,1,Social,0
1086,5,7,0,Organic,0
973,16,5,0,Social,0
456,10,10,1,Organic,0
504,8,5,0,Organic,0
927,6,12,0,Referral,1
433,5,14,0,Organic,1
863,7,10,1,Organic,0
324,3,14,0,Organic,0
1420,15,8,0,Organic,0
612,7,3,0,Organic,0
1278,14,0,0,Referral,0
1169,13,5,0,Email,0
1130,9,5,0,Referral,0
833,5,7,0,Email,0
1611,12,4,1,Social,0
1652,13,6,0,Social,0
597,17,9,0,Social,0
608,11,13,0,Organic,0
632,9,13,0,Organic,1
141,10,13,0,Email,0
693,3,5,0,Email,0
147,4,3,0,Referral,0
1636,11,13,0,Organic,0
1323,7,1,1,Organic,0
1157,11,8,0,Organic,0
1175,18,12,1,Referral,0
80,7,10,0,Organic,0
1157,19,2,1,Organic,0
1684,16,2,0,Social,0
1614,11,8,0,Referral,0
86,6,7,0,Organic,0
475,17,0,0,Organic,0
116,2,6,0,Referral,0
649,12,2,0,Email,0
1069,4,4,0,Referral,0
1135,17,0,0,Referral,0
356,8,13,0,Organic,0
651,4,4,1,Social,0
1710,5,14,0,Email,0
1767,9,7,0,Organic,0
960,15,9,0,Email,0
629,12,6,1,Organic,0
1374,5,0,1,Referral,0
390,4,5,0,Referral,0
693,11,13,0,Organic,0
1276,17,3,0,Email,0
1330,1,2,0,Referral,0
1718,16,11,0,Email,0
1524,6,7,1,Email,0
1024,17,7,0,Email,0
152,3,0,0,Social,0
1731,11,7,0,Organic,0
10,12,0,1,Referral,0
376,15,8,0,Organic,0
194,14,10,0,Organic,0
1362,7,13,0,Referral,0
1587,3,7,0,Referral,0
781,2,5,1,Social,0
545,4,7,0,Organic,0
1722,12,2,0,Organic,0
369,3,9,0,Referral,0
1070,4,7,0,Referral,0
918,8,2,0,Organic,0
1536,17,7,0,Referral,0
521,6,8,0,Referral,0
1745,9,4,0,Organic,0
89,4,1,0,Organic,0
1207,18,14,0,Organic,0
71,3,6,1,Referral,1
112,7,2,0,Social,0
508,12,13,0,Email,0
54,12,10,1,Email,0
436,18,14,0,Email,0
1319,18,2,0,Social,0
960,9,0,0,Organic,0
262,18,5,0,Social,0
1157,14,3,1,Referral,0
19,12,1,1,Email,0
95,4,4,0,Social,0
999,19,12,0,Referral,0
1256,17,0,0,Organic,0
124,4,8,1,Email,0
797,10,6,0,Organic,0
291,16,14,1,Social,0
1356,3,9,0,Email,0
1498,5,14,1,Referral,0
365,19,14,0,Organic,0
803,3,2,0,Organic,0
1292,9,2,1,Email,0
930,9,10,0,Organic,0
1636,7,2,1,Email,0
637,6,10,0,Organic,0
910,4,6,0,Social,0
1788,6,3,0,Email,0
103,4,4,0,Organic,0
1028,19,2,0,Referral,0
1705,9,13,0,Email,0
859,16,5,1,Referral,1
77,6,2,0,Email,0
293,1,14,0,Email,0
322,5,11,0,Social,0
1158,9,12,0,Referral,0
612,10,5,0,Referral,0
241,5,11,0,Email,0
739,12,12,0,Email,1
251,12,5,1,Social,0
968,5,11,0,Social,1
469,8,7,0,Referral,0
745,15,12,0,Organic,0
354,17,10,0,Email,0
517,1,14,1,Social,0
289,18,13,0,Social,0
1561,6,9,0,Social,0
438,10,0,1,Referral,0
926,19,5,0,Email,0
660,10,5,0,Organic,0
1185,5,10,0,Social,0
605,12,8,0,Organic,0
1548,13,7,0,Referral,0
600,4,0,0,Social,0
1545,9,7,1,Organic,0
919,7,11,0,Organic,1
929,14,3,0,Social,0
173,5,5,0,Organic,0
145,7,7,0,Email,0
969,14,6,0,Organic,0
616,19,1,0,Organic,0
1636,2,14,0,Social,0
1713,14,1,0,Referral,0
1655,2,7,1,Organic,0
1407,17,10,0,Referral,0
1273,7,8,0,Organic,0
449,3,9,0,Email,1
303,18,14,0,Referral,0
659,16,12,0,Referral,0
139,10,8,0,Organic,0
622,14,4,0,Social,0
760,17,8,0,Organic,0
15,13,1,1,Email,0
197,1,3,0,Organic,0
1502,19,7,0,Organic,0
1410,2,5,0,Email,0
1775,16,14,0,Organic,0
1329,4,12,1,Email,0
1629,16,5,0,Email,0
1177,10,8,0,Email,0
45,11,2,0,Email,1
293,8,13,0,Email,0
910,16,10,0,Referral,0
332,6,6,0,Referral,0
1090,11,8,0,Organic,0
1351,18,4,0,Social,0
1606,9,7,0,Email,0
1424,8,12,0,Email,0
1755,2,12,0,Organic,0
359,3,14,0,Social,0
216,2,7,1,Social,0
1302,5,12,0,Referral,0
1573,8,11,1,Email,0
593,13,7,1,Organic,0
868,18,6,0,Social,0
1249,11,4,1,Organic,0
10,5,12,1,Email,1
830,5,2,0,Email,0
473,5,10,1,Organic,0
418,9,12,0,Social,1
504,12,9,0,Organic,0
1061,12,7,0,Email,0
1438,4,12,0,Organic,1
1070,8,8,0,Social,0
1378,1,14,0,Email,0
948,7,8,0,Referral,1
1239,7,0,0,Referral,0
999,16,9,0,Social,0
419,18,13,1,Referral,0
1664,1,14,0,Referral,0
501,15,1,1,Organic,0
1356,6,8,0,Referral,0
1544,3,6,0,Social,0
866,12,9,0,Referral,0
673,9,6,0,Organic,0
488,17,1,0,Referral,0
1353,14,0,0,Organic,0
804,6,10,0,Organic,0
375,15,5,0,Social,0
1093,7,14,0,Social,0
233,3,9,1,Referral,0
1039,10,8,0,Email,0
1493,9,0,1,Email,0
1286,12,1,0,Social,0
600,6,0,0,Referral,0
157,19,0,1,Referral,0
195,16,13,1,Referral,0
1185,7,2,0,Social,0
542,9,0,0,Social,0
1619,18,11,1,Referral,0
1489,10,14,1,Organic,1
328,11,3,0,Email,0
728,1,12,0,Social,0
1353,2,13,1,Organic,0
1531,14,12,1,Email,0
186,14,13,0,Email,0
531,10,5,0,Social,0
1435,18,13,0,Organic,0
158,16,0,0,Social,0
288,1,3,0,Social,1
922,11,4,1,Email,0
1176,17,3,0,Referral,0
1285,4,1,0,Social,0
1416,5,10,0,Social,1
986,10,13,0,Email,0
1090,13,11,0,Referral,0
1093,13,10,0,Social,0
845,2,6,0,Organic,0
1246,7,2,0,Organic,0
1045,13,2,1,Social,0
668,15,2,0,Email,0
899,3,14,0,Referral,0
1510,19,14,1,Referral,0
727,2,9,0,Social,0
1414,8,12,0,Organic,0
1038,14,0,0,Social,0
1085,10,4,0,Organic,0
658,4,0,0,Organic,0
1239,16,1,0,Organic,0
664,14,10,1,Social,0
633,8,13,0,Referral,0
125,9,12,0,Email,0
200,17,3,0,Email,0
1451,19,13,0,Referral,1
438,18,9,0,Email,0
454,7,6,0,Referral,0
1199,7,0,0,Organic,0
362,17,4,1,Social,0
377,13,14,0,Organic,0
1093,4,7,0,Referral,0
990,12,12,0,Social,0
1589,9,0,0,Social,0
1019,13,11,0,Organic,1
1583,18,0,0,Social,0
1442,5,3,0,Social,0
287,9,4,0,Social,0
537,8,10,0,Organic,0
124,10,9,1,Email,0
1630,4,12,0,Referral,0
713,14,7,1,Email,0
198,15,14,0,Organic,0
231,18,11,0,Referral,0
108,15,4,0,Social,0
631,10,9,0,Organic,1
1693,8,13,1,Referral,0
1681,10,14,0,Email,0
1185,6,13,0,Email,0
165,14,8,0,Organic,1
820,6,14,0,Organic,0
509,17,9,0,Organic,0
550,19,4,0,Social,0
35,1,6,0,Social,0
917,11,4,0,Organic,0
1092,16,13,1,Organic,0
942,19,1,0,Organic,0
1113,1,7,0,Email,1
669,19,6,1,Referral,0
1538,14,10,0,Social,0
1360,11,5,0,Referral,0
407,4,14,1,Email,0
805,10,11,0,Referral,1
1696,5,6,0,Referral,0
1392,9,2,0,Social,0
846,11,2,0,Referral,0
730,4,3,1,Referral,0
968,7,9,0,Social,0
1572,14,14,0,Email,0
812,17,2,0,Email,1
1004,17,6,0,Organic,1
46,19,4,0,Social,0
949,19,9,0,Organic,0
1774,11,1,0,Social,0
620,10,8,0,Social,0
860,12,6,0,Referral,0
437,5,6,0,Organic,0
1713,6,7,0,Referral,0
1549,10,9,0,Referral,0
595,11,7,1,Email,0
1455,1,0,0,Referral,0
458,11,5,1,Referral,1
1113,5,8,0,Organic,0
911,1,12,0,Referral,1
83,12,2,1,Referral,0
1048,5,12,1,Organic,0
305,16,3,0,Email,0
675,15,6,0,Email,0
457,10,14,1,Email,0
884,3,3,0,Referral,0
1417,17,13,1,Social,0
1023,12,12,0,Email,0
895,2,4,0,Referral,0
1418,9,13,0,Social,1
509,16,3,0,Social,0
1799,17,3,0,Social,0
779,15,8,0,Referral,0
634,5,11,0,Social,0
820,7,5,0,Referral,1
1066,16,5,0,Email,1
1787,5,11,0,Email,0
463,7,3,0,Social,0
970,10,6,0,Organic,0
457,6,1,0,Social,0
1158,7,11,0,Organic,1
501,2,1,0,Organic,1
123,8,3,0,Organic,0
223,15,12,1,Referral,0
477,2,11,0,Email,0
1738,11,12,0,Organic,1
806,11,10,0,Referral,0
436,10,12,0,Email,0
771,15,1,0,Social,0
130,2,14,0,Social,0
1581,7,6,0,Organic,0
1248,19,7,0,Email,0
1195,19,12,0,Email,0
999,9,14,1,Referral,0
1324,12,6,0,Organic,0
418,16,0,0,Referral,0
1111,16,1,0,Social,0
1557,10,0,0,Social,0
1052,11,1,0,Social,0
1683,17,4,1,Referral,1
1079,16,11,0,Referral,0
1303,13,2,0,Referral,0
1057,3,3,0,Social,0
1002,11,9,1,Referral,1
1115,1,8,0,Organic,1
1391,9,13,0,Referral,0
108,7,9,0,Social,1
1031,12,14,0,Organic,0
503,5,10,0,Email,0
1050,11,8,0,Email,1
616,6,4,0,Email,0
334,2,2,0,Social,0
143,13,11,0,Email,0
423,2,10,0,Referral,0
778,19,7,1,Referral,0
409,12,6,0,Referral,0
1101,7,2,0,Email,0
1737,12,11,1,Email,0
1683,14,3,0,Organic,0
889,4,7,0,Organic,1
466,4,6,0,Social,0
203,11,12,0,Organic,0
262,10,0,0,Social,0
608,8,10,0,Organic,0
151,14,9,0,Email,0
713,9,8,0,Social,0
599,7,12,0,Social,1
1592,19,8,0,Organic,0
1203,7,10,0,Social,0
374,2,4,0,Email,0
1136,11,14,0,Email,0
762,17,12,0,Email,0
1371,17,7,0,Organic,0
332,13,6,0,Referral,0
1195,16,0,1,Organic,0
1631,7,4,0,Social,0
809,6,8,0,Referral,0
1311,15,4,1,Social,0
104,16,11,0,Referral,0
935,3,8,1,Referral,0
1405,13,1,0,Social,0
169,16,12,0,Social,0
1147,11,7,0,Email,0
1322,2,11,0,Organic,0
1356,19,2,0,Social,0
1510,18,8,0,Email,0
121,16,2,0,Referral,1
1189,18,3,0,Social,0
1325,7,13,0,Email,0
1620,1,5,0,Social,0
1020,2,12,0,Organic,1
1509,11,11,0,Social,0
1247,15,10,0,Social,0
1753,2,13,0,Social,0
181,16,7,1,Social,0
695,8,8,1,Referral,0
790,8,9,0,Social,0
1055,1,7,0,Email,0
1445,7,9,0,Organic,0
637,12,4,0,Organic,0
1480,2,0,1,Email,0
609,3,1,1,Email,0
1521,1,0,0,Organic,0
530,18,13,0,Social,0
1368,6,0,1,Social,0
1245,8,0,0,Organic,0
400,16,0,0,Email,0
790,2,9,0,Social,0
568,10,6,0,Organic,0
652,10,7,0,Email,0
69,14,6,0,Referral,1
89,9,10,0,Organic,0
680,18,7,0,Referral,0
1784,18,11,0,Referral,0
1012,18,3,0,Referral,0
1438,14,11,0,Organic,0
111,1,14,0,Referral,0
316,18,7,1,Referral,0
584,5,5,0,Email,0
961,18,0,0,Social,0
912,19,8,0,Social,0
1786,11,8,0,Referral,0
1575,6,12,0,Social,0
1403,7,9,0,Email,0
223,5,0,0,Social,0
619,17,9,1,Social,0
268,18,14,0,Social,0
45,14,1,0,Social,0
73,14,9,0,Social,0
373,14,6,0,Email,0
1786,8,3,0,Referral,0
401,12,4,0,Organic,0
1147,3,9,0,Email,0
1776,2,12,0,Referral,0
86,1,1,1,Organic,1
1620,18,3,1,Referral,0
311,6,0,0,Email,0
662,15,1,1,Referral,0
369,8,3,0,Referral,0
167,14,5,1,Social,0
1261,11,4,0,Organic,0
708,10,3,0,Email,0
1323,16,7,1,Organic,0
1268,17,8,0,Email,0
1016,3,6,0,Organic,0
896,5,5,0,Social,0
929,5,1,0,Email,0
993,6,5,0,Organic,0
292,8,1,0,Organic,0
600,15,3,0,Organic,0
1227,7,1,0,Organic,0
1286,18,14,0,Social,0
26,1,14,0,Organic,1
846,1,1,1,Organic,1
1030,16,0,0,Referral,0
1175,9,5,1,Email,0
63,15,2,0,Organic,0
1682,4,9,0,Social,0
662,5,8,0,Social,0
1714,1,6,0,Email,1
1221,12,12,0,Social,0
699,10,13,0,Social,0
363,5,8,0,Organic,0
857,16,10,0,Social,1
1775,8,3,0,Social,0
1696,4,4,0,Email,0
1349,3,8,0,Referral,0
1472,3,10,0,Email,0
196,1,5,0,Referral,0
1571,4,3,0,Referral,0
1795,12,2,0,Social,0
1673,9,1,0,Organic,0
426,8,4,0,Referral,0
253,2,12,0,Social,0
1584,14,3,0,Referral,0
570,13,13,0,Organic,0
1372,1,6,0,Email,0
1794,12,7,0,Referral,0
1038,12,2,1,Referral,0
148,14,0,0,Email,0
501,6,7,1,Referral,0
270,15,2,1,Referral,0
227,2,5,1,Social,0
1295,12,8,0,Organic,0
955,7,11,0,Email,0
1572,19,5,0,Organic,0
1476,14,7,0,Social,0
239,4,5,0,Referral,0
1792,17,1,0,Organic,1
797,8,1,1,Social,0
774,15,14,0,Organic,0
1721,15,2,1,Email,0
201,8,14,0,Referral,0
811,11,8,0,Social,0
